timestamp_utc,model_name,model_id,dp_id,repeat_index,prompt_tokens,completion_tokens,cost_usd,cumulative_usd,cached
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-LEC-B,2,580,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-LIN-B,0,579,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-LIN-B,1,579,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-LIN-B,2,579,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-OCO-B,0,578,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-OCO-B,1,578,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-OCO-B,2,578,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-RUS-B,0,580,16,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-RUS-B,1,580,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L010-RUS-B,2,580,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HAM-C,0,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HAM-C,1,584,16,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HAM-C,2,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HUL-C,0,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HUL-C,1,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-HUL-C,2,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-LEC-C,0,584,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-LEC-C,1,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L011-LEC-C,2,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-COL-C,0,579,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-COL-C,1,579,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-COL-C,2,579,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-GAS-C,0,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-GAS-C,1,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L030-GAS-C,2,582,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L033-HUL-C,0,580,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L033-HUL-C,1,580,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L033-HUL-C,2,580,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L036-LAW-C,0,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L036-LAW-C,1,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L036-LAW-C,2,583,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L043-COL-C,0,584,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L043-COL-C,1,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-china-L043-COL-C,2,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-ANT-C,0,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-ANT-C,1,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-ANT-C,2,585,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-BOR-C,0,585,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-BOR-C,1,585,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-BOR-C,2,585,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-LAW-C,0,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-LAW-C,1,585,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L018-LAW-C,2,585,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-ANT-B,0,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-ANT-B,1,583,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-ANT-B,2,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-BOR-B,0,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-BOR-B,1,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-BOR-B,2,583,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-GAS-B,0,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-GAS-B,1,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-GAS-B,2,583,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-HAM-B,0,583,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-HAM-B,1,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-HAM-B,2,583,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LAW-B,0,582,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LAW-B,1,582,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LAW-B,2,582,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LEC-B,0,584,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LEC-B,1,584,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-LEC-B,2,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-NOR-B,0,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-NOR-B,1,584,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-NOR-B,2,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-PIA-B,0,584,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-PIA-B,1,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-PIA-B,2,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-RUS-B,0,562,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-RUS-B,1,562,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-RUS-B,2,562,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-VER-B,0,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-VER-B,1,582,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L021-VER-B,2,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L022-STR-C,0,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L022-STR-C,1,584,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L022-STR-C,2,584,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-HUL-C,0,582,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-HUL-C,1,582,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-HUL-C,2,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-RUS-C,0,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-RUS-C,1,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L023-RUS-C,2,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L024-LAW-C,0,580,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L024-LAW-C,1,580,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L024-LAW-C,2,580,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L031-ALO-C,0,580,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L031-ALO-C,1,580,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-japan-L031-ALO-C,2,580,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ALB-B,0,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ALB-B,1,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ALB-B,2,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ANT-B,0,568,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ANT-B,1,568,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-ANT-B,2,568,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-COL-B,0,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-COL-B,1,588,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-COL-B,2,588,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-HAM-B,0,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-HAM-B,1,588,16,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-HAM-B,2,588,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-LEC-B,0,588,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-LEC-B,1,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-LEC-B,2,588,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-NOR-B,0,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-NOR-B,1,588,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-NOR-B,2,588,38,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-PIA-B,0,588,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-PIA-B,1,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-PIA-B,2,588,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-RUS-B,0,589,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-RUS-B,1,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-RUS-B,2,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-VER-B,0,589,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-VER-B,1,589,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L005-VER-B,2,589,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L007-COL-C,0,590,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L007-COL-C,1,590,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L007-COL-C,2,590,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-HAM-C,0,594,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-HAM-C,1,594,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-HAM-C,2,594,38,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-PIA-C,0,594,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-PIA-C,1,594,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L021-PIA-C,2,594,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-ALO-C,0,594,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-ALO-C,1,594,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-ALO-C,2,594,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-PIA-C,0,594,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-PIA-C,1,594,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L022-PIA-C,2,594,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L027-OCO-C,0,593,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L027-OCO-C,1,593,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L027-OCO-C,2,593,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L028-VER-C,0,594,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L028-VER-C,1,594,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L028-VER-C,2,594,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L030-ALO-C,0,589,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L030-ALO-C,1,589,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L030-ALO-C,2,589,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L033-OCO-C,0,590,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L033-OCO-C,1,590,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-miami-L033-OCO-C,2,590,8,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L005-COL-C,0,584,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L005-COL-C,1,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L005-COL-C,2,584,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L032-HAD-C,0,587,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L032-HAD-C,1,587,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L032-HAD-C,2,587,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L045-RUS-C,0,587,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L045-RUS-C,1,587,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L045-RUS-C,2,587,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-ANT-B,0,565,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-ANT-B,1,565,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-ANT-B,2,565,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-HAM-B,0,586,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-HAM-B,1,586,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-HAM-B,2,586,39,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-LEC-B,0,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-LEC-B,1,585,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L057-LEC-B,2,585,37,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L066-LIN-C,0,581,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L066-LIN-C,1,581,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L066-LIN-C,2,581,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L067-HAM-C,0,587,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L067-HAM-C,1,587,35,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L067-HAM-C,2,587,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ALB-B,0,578,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ALB-B,1,578,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ALB-B,2,578,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ANT-B,0,562,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ANT-B,1,562,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-ANT-B,2,562,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-GAS-B,0,579,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-GAS-B,1,579,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-GAS-B,2,579,36,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAD-B,0,579,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAD-B,1,579,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAD-B,2,579,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAM-B,0,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAM-B,1,582,32,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-HAM-B,2,582,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-LAW-B,0,578,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-LAW-B,1,578,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-LAW-B,2,578,33,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-LIN-B,0,578,34,0.000000,0.000000,False
2026-06-11T09:52:20+00:00,gemini-3.1-pro,mock/gemini-3.1-pro,2026-monaco-L069-LIN-B,1,578,33,0.000000,0.000000,False
